Year,Month,Day,Open,High,Low,Close,Volumn,Return,QPL1,QPL2,QPL3,QPL4,QPL-1,QPL-2,QPL-3,QPL-4
2018,12,19,1.75911000,1.77988000,1.75566000,1.77374000,109910,0.99662312,1.77613022,1.78174404,1.78871268,1.79653568,1.75123357,1.75889265,1.76577192,1.77135300
2018,12,18,1.75658000,1.76516000,1.75247000,1.75919000,81144,0.99179699,1.76156061,1.76712838,1.77403986,1.78179868,1.73686819,1.74446444,1.75128728,1.75682258
2018,12,17,1.75530000,1.76021000,1.74740000,1.75705000,104362,0.99878353,1.75941773,1.76497872,1.77188180,1.77963118,1.73475534,1.74234236,1.74915689,1.75468546
2018,12,14,1.74902000,1.75988000,1.74549000,1.75364000,99906,0.99805925,1.75600313,1.76155334,1.76844301,1.77617736,1.73138861,1.73896090,1.74576221,1.75128005
2018,12,13,1.74800000,1.75383000,1.74253000,1.74938000,116652,0.99757077,1.75173739,1.75727411,1.76414705,1.77186261,1.72718267,1.73473656,1.74152135,1.74702578
2018,12,12,1.73212000,1.75547000,1.72906000,1.74800000,112895,0.99921115,1.75035553,1.75588789,1.76275540,1.77046487,1.72582018,1.73336811,1.74014755,1.74564764
2018,12,11,1.74629000,1.75570000,1.73284000,1.73290000,116397,0.99136156,1.73523519,1.74071975,1.74752794,1.75517081,1.71091178,1.71839451,1.72511538,1.73056796
2018,12,10,1.76725000,1.77233000,1.74137000,1.74611000,109211,1.00762306,1.74846299,1.75398936,1.76084945,1.76855058,1.72395416,1.73149393,1.73826604,1.74376018
2018,12,7,1.76607000,1.77271000,1.76070000,1.76837000,125603,1.01274834,1.77075298,1.77634981,1.78329735,1.79109666,1.74593171,1.75356760,1.76042604,1.76599022
2018,12,6,1.75150000,1.77444000,1.74931000,1.76687000,94075,0.99915176,1.76925096,1.77484304,1.78178469,1.78957739,1.74445074,1.75208016,1.75893278,1.76449224
2018,12,5,1.73224000,1.75548000,1.72899000,1.75125000,116763,0.99115951,1.75360991,1.75915255,1.76603284,1.77375664,1.72902894,1.73659091,1.74338295,1.74889326
